,1998-07-01_predictions_0,1998-04-01_predictions_0,1999-07-01_predictions_0,1999-01-01_predictions_0,1998-10-01_predictions_0,2000-07-01_predictions_0,2001-01-01_predictions_0,2001-07-01_predictions_0,2001-04-01_predictions_0,2001-10-01_predictions_0,2000-04-01_predictions_0,1999-04-01_predictions_0,2000-01-01_predictions_0,1998-01-01_predictions_0,1999-10-01_predictions_0,2000-10-01_predictions_0,2003-07-01_predictions_0,2002-10-01_predictions_0,2002-07-01_predictions_0,2002-01-01_predictions_0,2005-10-01_predictions_0,2004-04-01_predictions_0,2002-04-01_predictions_0,2005-04-01_predictions_0,2003-10-01_predictions_0,2004-01-01_predictions_0,2004-10-01_predictions_0,2005-07-01_predictions_0,2003-01-01_predictions_0,2005-01-01_predictions_0,2003-04-01_predictions_0,2004-07-01_predictions_0,2006-04-01_predictions_0,2006-10-01_predictions_0,2007-07-01_predictions_0,2008-01-01_predictions_0,2007-10-01_predictions_0,2009-04-01_predictions_0,2009-01-01_predictions_0,2008-07-01_predictions_0,2007-04-01_predictions_0,2006-07-01_predictions_0,2009-07-01_predictions_0,2008-04-01_predictions_0,2007-01-01_predictions_0,2009-10-01_predictions_0,2008-10-01_predictions_0,2006-01-01_predictions_0,2010-07-01_predictions_0,2010-04-01_predictions_0,2010-01-01_predictions_0,2010-10-01_predictions_0,trade_balance_data_0,trade_balance_data_1,trade_balance_data_2,trade_balance_data_3,gdp_data_0,gdp_data_1,gdp_data_2,gdp_data_3,inflation_data_0,inflation_data_1,inflation_data_2,inflation_data_3,unemployment_data_0,unemployment_data_1,unemployment_data_2,unemployment_data_3
138,0.71797353,0.7070482,0.726331,0.7146507,0.7255227,0.7152386,0.70766836,0.65682983,0.6411513,0.71923655,0.72174144,0.72713566,0.6847992,0.7040987,0.7312529,0.7127264,0.81134284,0.7798755,0.76958376,0.7256168,0.7307345,0.7842914,0.7237155,0.7615164,0.8192976,0.8158587,0.7868362,0.745142,0.8105751,0.7640089,0.78744245,0.7761263,0.717119,0.71546304,0.7275563,0.71293664,0.7045058,0.7249601,0.7453843,0.7243817,0.7180201,0.70835394,0.7215458,0.7167639,0.7261672,0.6593503,0.7254563,0.7440639,0.70076406,0.6704648,0.6851503,0.73021513,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
139,0.69214416,0.70093584,0.6692115,0.7018814,0.71051425,0.6989409,0.7188555,0.67133504,0.62505627,0.70786893,0.69734746,0.6713947,0.66163486,0.7216254,0.6876091,0.68477356,0.49579123,0.6660317,0.694559,0.67108655,0.7131027,0.62706095,0.6756676,0.70652276,0.557508,0.56371593,0.66286415,0.7637994,0.62358093,0.60605526,0.62070215,0.72857463,0.7430896,0.6978594,0.6197233,0.63294655,0.67701036,0.64883155,0.63692605,0.62424767,0.6435845,0.6645721,0.67802614,0.65678996,0.655789,0.5948491,0.5996788,0.7261688,0.70456505,0.6670327,0.6374784,0.73398286,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
140,0.72538066,0.71087444,0.72266376,0.7340639,0.7243963,0.76040673,0.7244648,0.7011302,0.7198882,0.7273097,0.75011104,0.73214847,0.7196879,0.75303173,0.74634707,0.7153276,0.7672477,0.7684833,0.801982,0.7247331,0.7671641,0.70644766,0.724553,0.7303853,0.76025486,0.71043384,0.69475204,0.70915335,0.8301108,0.6864781,0.80592024,0.6888984,0.78181255,0.70057285,0.67326933,0.65296525,0.64779896,0.6943854,0.7083354,0.62417305,0.67768997,0.74912554,0.74695885,0.6212547,0.7262958,0.6506148,0.6543162,0.75939626,0.6428181,0.6715451,0.6806292,0.71299314,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
141,0.67270523,0.65689355,0.7096982,0.6505741,0.6540528,0.74293655,0.7649961,0.7601737,0.77081597,0.78650016,0.75392234,0.68140143,0.69764006,0.657347,0.7236353,0.76207995,0.8356414,0.82715905,0.8365059,0.7870225,0.83303404,0.81268275,0.77318555,0.79913616,0.8511373,0.8466696,0.82807755,0.8155813,0.8454117,0.8240716,0.80553085,0.7975725,0.7873033,0.7257946,0.7409867,0.7200725,0.717813,0.851654,0.82748854,0.7398961,0.7259872,0.721532,0.8614625,0.7222702,0.73824847,0.8276468,0.7505943,0.8151875,0.85788745,0.7996807,0.8477343,0.8472996,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
142,0.7132901,0.71012783,0.7745195,0.7352446,0.7230327,0.77023906,0.752944,0.74664944,0.7590825,0.7221318,0.7726847,0.7445112,0.7547264,0.7493948,0.7752279,0.7563426,0.76953506,0.74801165,0.78720355,0.7281581,0.8121035,0.8106308,0.7159042,0.8280679,0.7893493,0.79329675,0.798842,0.82652223,0.7950522,0.82427907,0.76895344,0.78916645,0.8164665,0.78483284,0.81842536,0.8008085,0.80855846,0.8526737,0.82378674,0.8106963,0.7983869,0.8071476,0.8269057,0.80119056,0.798319,0.7621305,0.8158669,0.81709266,0.79274726,0.76359624,0.78147846,0.8034621,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
143,0.75152904,0.7426327,0.7285367,0.7319955,0.74450696,0.74310863,0.747071,0.7550626,0.7039876,0.7598862,0.73478353,0.7313875,0.70257187,0.7637628,0.71805656,0.7420415,0.65020037,0.7456462,0.7814975,0.7432587,0.68613,0.6304931,0.7239281,0.6446061,0.6701926,0.6580874,0.6621941,0.69341874,0.73326826,0.6060927,0.70355177,0.70232856,0.73770225,0.7566949,0.7716051,0.75381476,0.7586317,0.748019,0.7111431,0.7631074,0.7589846,0.7563916,0.7256595,0.7634224,0.7599716,0.66889894,0.7273233,0.7157092,0.7331477,0.7027549,0.69689333,0.75276685,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
144,0.71085465,0.70632434,0.7430233,0.7381957,0.7345208,0.7125967,0.67904055,0.62677926,0.60720295,0.6366554,0.72949445,0.73392457,0.7130972,0.73459524,0.74181896,0.6756673,0.6392906,0.65253603,0.6919532,0.6258916,0.6930994,0.6821311,0.6276159,0.7104339,0.6494018,0.66024375,0.6989877,0.73208797,0.6971479,0.68465525,0.66708493,0.7139154,0.7212345,0.70979446,0.70477676,0.70236975,0.7119336,0.695043,0.726859,0.7209902,0.7014934,0.707853,0.689616,0.7147569,0.71227974,0.6110025,0.7381378,0.7248811,0.66376483,0.6446234,0.6367455,0.6900835,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
145,0.76096725,0.74998516,0.78193927,0.76101005,0.7847697,0.76549965,0.7489437,0.69443566,0.650117,0.757897,0.7754195,0.786383,0.7586558,0.7225546,0.79080546,0.7654118,0.8599021,0.80640525,0.76808655,0.76154894,0.80043066,0.82965255,0.75163144,0.8254205,0.8652809,0.8740925,0.8522569,0.8176275,0.82997876,0.8333565,0.8402274,0.836536,0.7942744,0.7834473,0.7889467,0.75380635,0.752379,0.7565223,0.77359897,0.756713,0.78038484,0.78245795,0.7649391,0.74816406,0.7946347,0.71582043,0.7557683,0.83225244,0.7122524,0.72147554,0.72487575,0.7627836,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
146,0.66141254,0.66654396,0.72871304,0.7368637,0.7182474,0.76670915,0.7095382,0.71237326,0.6474523,0.74408555,0.74675035,0.73496336,0.7182428,0.6800309,0.7689166,0.7324406,0.77959096,0.7511051,0.7922767,0.7429605,0.8035376,0.82679635,0.74755615,0.848421,0.8262595,0.81686175,0.84707516,0.8366643,0.80709684,0.82977575,0.80126476,0.8439376,0.7971986,0.7430049,0.77472955,0.7553735,0.75701916,0.7936208,0.8011358,0.7569642,0.7271353,0.7642482,0.7989959,0.7762153,0.7395156,0.69723487,0.7410298,0.8121519,0.663149,0.6862936,0.681605,0.71464884,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
147,0.607626,0.6043872,0.66639686,0.66206384,0.64104396,0.7385004,0.76009244,0.70579284,0.71598077,0.75218123,0.71024317,0.68739504,0.6888549,0.6354208,0.70119274,0.7442947,0.6948166,0.7702085,0.7630094,0.7198201,0.7365958,0.660827,0.69655347,0.6327493,0.73858374,0.71397203,0.7014921,0.6702862,0.74205023,0.5959715,0.735126,0.7278024,0.76649696,0.7333831,0.79456073,0.7644018,0.7573483,0.8081116,0.7680253,0.73453534,0.75009406,0.7257961,0.7971201,0.74448407,0.7510091,0.73252887,0.71143144,0.77164215,0.7554907,0.7410416,0.7547541,0.77673054,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
148,0.75885755,0.75717044,0.7960675,0.7767711,0.7660024,0.8025228,0.7960339,0.75693315,0.7757994,0.73966104,0.796226,0.7874255,0.78943974,0.80144614,0.79867184,0.7993915,0.83953816,0.8293847,0.83729154,0.76101506,0.8894987,0.9081092,0.7521868,0.89271814,0.85478866,0.87751424,0.90856546,0.9129757,0.8165875,0.8871646,0.8150063,0.902904,0.8837633,0.8238496,0.8469434,0.83052945,0.83125323,0.891386,0.8746975,0.82162964,0.83248305,0.8355574,0.8776418,0.8273754,0.83201474,0.86156845,0.85642785,0.8946569,0.88403463,0.86614937,0.8562725,0.90007293,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
149,0.7612634,0.7741854,0.74596494,0.7471195,0.75450027,0.7214293,0.7796286,0.73312443,0.70266646,0.7734492,0.7005276,0.7269971,0.71051544,0.7978607,0.74244016,0.73327273,0.7390052,0.80979383,0.8069588,0.75985384,0.7524712,0.81523705,0.7594191,0.8624316,0.782902,0.8647317,0.8483304,0.8681847,0.8090958,0.8380313,0.74854416,0.8662369,0.75745535,0.74727726,0.72974724,0.7425572,0.7610849,0.8350245,0.81725377,0.7558536,0.7332589,0.7103774,0.80775756,0.76144856,0.73198575,0.8203174,0.7851318,0.79029214,0.8346558,0.8717443,0.8530995,0.863001,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
150,0.7836875,0.7971151,0.7450874,0.785144,0.7861343,0.7332804,0.7311612,0.66751343,0.61704034,0.7291509,0.711627,0.75197744,0.7120118,0.8093569,0.7519175,0.710504,0.7321154,0.7209292,0.7782697,0.7306871,0.5995599,0.73601246,0.74235356,0.7762496,0.76909125,0.7509577,0.62437284,0.72542846,0.7235275,0.69380283,0.68535805,0.67552334,0.618857,0.6824604,0.6768727,0.6915654,0.71311885,0.7030834,0.7046211,0.7133898,0.6894936,0.7059593,0.6465191,0.72715384,0.6747888,0.6163151,0.7157149,0.58939534,0.6236541,0.59489924,0.62012535,0.6813805,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
151,0.7886959,0.78494513,0.651822,0.74861455,0.76093525,0.67723733,0.7091699,0.69010127,0.6528872,0.77427137,0.6583097,0.72044784,0.6017119,0.7960879,0.65627265,0.6934629,0.80537444,0.8277682,0.8376584,0.7808633,0.58447987,0.729877,0.78596365,0.69003224,0.8282343,0.76921993,0.67421937,0.65601796,0.83161587,0.63677466,0.7718104,0.7002806,0.572727,0.62740546,0.66224,0.6889736,0.64655405,0.6716366,0.6924635,0.71072114,0.64792705,0.65097994,0.7202887,0.71545804,0.6257076,0.6621628,0.6556207,0.5392974,0.66092145,0.64293164,0.6646269,0.71140516,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
152,0.77228177,0.7718716,0.7571871,0.76817167,0.76874346,0.7324749,0.7118809,0.70112985,0.70250434,0.7237417,0.73675346,0.7623352,0.71658355,0.7989575,0.7478591,0.7169461,0.8148716,0.8017077,0.7912699,0.7377005,0.76846594,0.851101,0.73705935,0.8098761,0.82469785,0.8347971,0.84562016,0.8094514,0.81717324,0.8044803,0.79033816,0.84889776,0.7565034,0.74107206,0.7545139,0.75632554,0.73950416,0.78854835,0.77720326,0.774229,0.7404902,0.75307566,0.7827858,0.7705278,0.7411893,0.7393961,0.7704653,0.7538379,0.77859074,0.75871754,0.76064324,0.7948415,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
153,0.7101452,0.7058868,0.699943,0.7034407,0.7054687,0.69365877,0.66910404,0.6655139,0.6417661,0.67505616,0.68352675,0.69951075,0.6748183,0.7662684,0.70630133,0.65567625,0.695116,0.68616194,0.7214901,0.6807781,0.60684085,0.6361041,0.69226086,0.6767159,0.7113996,0.67079204,0.6740632,0.68014,0.711597,0.6892921,0.6864079,0.6466048,0.65865207,0.6653581,0.6654889,0.69353,0.68796843,0.7137629,0.7228417,0.7167057,0.6529962,0.6625102,0.70311385,0.71371526,0.6537507,0.6721077,0.7021055,0.6370288,0.7293128,0.6894195,0.70798254,0.73276573,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
154,0.6855515,0.695558,0.7037568,0.70317775,0.7122876,0.6426657,0.6461167,0.54019874,0.5398386,0.6092301,0.67672175,0.68353134,0.6624926,0.68197936,0.6822992,0.6133361,0.47142527,0.5504232,0.58878905,0.56353873,0.4438532,0.41024947,0.5722722,0.3936082,0.46223712,0.48559755,0.36495444,0.40907323,0.62517405,0.34105504,0.5753678,0.5238517,0.5366976,0.6691377,0.6167823,0.616429,0.6392264,0.43610403,0.44049639,0.6169447,0.63096446,0.61868113,0.43776742,0.6074163,0.64654964,0.37779793,0.5617136,0.5052438,0.5046304,0.4532991,0.42947346,0.5093822,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
155,0.6062434,0.6028546,0.60512656,0.6841647,0.65252525,0.5689158,0.50769806,0.39671642,0.36852866,0.4498103,0.62342995,0.65081054,0.57892084,0.5947734,0.6353383,0.5031854,0.3954522,0.43718565,0.4855769,0.43250942,0.4027277,0.3757857,0.4629503,0.40584275,0.42897218,0.3108968,0.2816259,0.36281466,0.49049592,0.28981823,0.47066462,0.34992063,0.47879243,0.5525696,0.6378884,0.64434564,0.63438046,0.5061147,0.6079113,0.65556353,0.60291773,0.53903264,0.5162622,0.6491195,0.59064853,0.34283686,0.6561983,0.45429727,0.33107042,0.32499334,0.33842343,0.37543255,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
156,0.73476475,0.7353808,0.74120855,0.7426031,0.7479444,0.71930003,0.7017177,0.65199244,0.67106676,0.72083974,0.71556914,0.76942897,0.7137986,0.75206846,0.74309355,0.7121318,0.86936986,0.838177,0.77773386,0.74824184,0.7223628,0.79853237,0.7507704,0.7831171,0.8688607,0.8369699,0.8548566,0.79914063,0.8008031,0.7882542,0.8231659,0.8117701,0.7445403,0.6964077,0.710335,0.7128374,0.7004527,0.80288684,0.81013346,0.7495615,0.6977228,0.72013533,0.8249029,0.732859,0.689159,0.8370629,0.7439227,0.76291513,0.8221332,0.80836135,0.8251399,0.80171376,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
157,0.75804657,0.765212,0.71127146,0.7430894,0.74352795,0.6824677,0.68858516,0.64901775,0.63528425,0.68932754,0.6981481,0.7170697,0.7177467,0.7517895,0.727852,0.66440433,0.6286994,0.75816894,0.7564022,0.679503,0.76412076,0.7234596,0.692334,0.73683125,0.6918942,0.74071556,0.7187281,0.73964393,0.75680095,0.66893584,0.7309353,0.7986119,0.764613,0.78257436,0.7924734,0.78672624,0.7944766,0.77439547,0.73119986,0.7612199,0.76685685,0.73450285,0.7548342,0.7773123,0.77000135,0.7797883,0.7567335,0.77313435,0.7776655,0.83555984,0.7950151,0.8136237,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
158,0.73657084,0.73729634,0.7863118,0.78843874,0.7696929,0.7738,0.73133194,0.6482004,0.6605811,0.66802865,0.758052,0.78151774,0.7785177,0.77542305,0.7879181,0.73145086,0.6756834,0.6942157,0.72222745,0.65170485,0.6745451,0.66631067,0.66093904,0.68596804,0.6733482,0.6484683,0.6443071,0.70570034,0.70443803,0.6000399,0.6936645,0.6830757,0.7116859,0.71024835,0.72536445,0.72838295,0.72658294,0.7363198,0.7747552,0.7303056,0.71197635,0.7075513,0.73980033,0.7419657,0.7161923,0.68214124,0.7721686,0.69500184,0.71724576,0.698288,0.6778165,0.7502771,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
159,0.68963665,0.6815552,0.6375385,0.67855394,0.6722762,0.6600974,0.67901903,0.6372278,0.6210666,0.7013958,0.63739187,0.66324735,0.62166387,0.73733246,0.65455544,0.64950943,0.75848424,0.7842911,0.82126147,0.7293519,0.5922629,0.6510646,0.75468755,0.66369,0.78013265,0.7212605,0.6360318,0.65964705,0.7881752,0.648596,0.74626726,0.6394899,0.6168577,0.6205381,0.6177066,0.65304726,0.6459002,0.7181266,0.71298414,0.6657375,0.60582983,0.6243582,0.7294921,0.66815114,0.59932655,0.7244668,0.6607318,0.60681504,0.75111365,0.736935,0.7377371,0.7502916,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
160,0.769605,0.7472514,0.778778,0.7505658,0.76339823,0.7756457,0.76697147,0.7463753,0.7396793,0.75214547,0.7845519,0.7690968,0.76228,0.7706553,0.76449925,0.77699304,0.81709105,0.7857007,0.7756379,0.75799435,0.7893938,0.7731309,0.7357774,0.74104995,0.7959505,0.7874347,0.7663905,0.7733864,0.7743811,0.76003325,0.819346,0.7665203,0.81174195,0.79976714,0.81409156,0.7850684,0.7794794,0.7835397,0.750908,0.7793276,0.80709046,0.8202759,0.77216446,0.7681009,0.81553143,0.7130952,0.77516025,0.80968827,0.7954842,0.76178086,0.7595374,0.8154519,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
161,0.7900027,0.78640175,0.8246702,0.78687024,0.8079948,0.79377717,0.7955768,0.79185605,0.74198866,0.78677785,0.8060181,0.7971827,0.7819869,0.79197484,0.8175005,0.7998228,0.8430505,0.8084413,0.7919965,0.7821533,0.88957316,0.9129789,0.7695174,0.9275885,0.8414067,0.8957911,0.93282044,0.9434923,0.8522825,0.9346535,0.830884,0.9170867,0.86902773,0.8181894,0.7994907,0.7902555,0.8040358,0.87249875,0.87003744,0.82162863,0.798839,0.8134569,0.88355446,0.8139096,0.8067453,0.86760604,0.8360595,0.9005042,0.86152416,0.88812,0.8698203,0.8804487,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
162,0.7395158,0.7349493,0.80557036,0.7686709,0.77552164,0.83843637,0.8163309,0.8132353,0.78122216,0.8285225,0.8239241,0.7878783,0.81340677,0.7267458,0.82648283,0.8339115,0.8539584,0.82406414,0.8372339,0.82315063,0.9054143,0.8925117,0.80005777,0.8951393,0.8801414,0.9025358,0.88957185,0.88855165,0.8631152,0.8935061,0.86901927,0.8916873,0.8907503,0.8607904,0.8731378,0.8245259,0.8398187,0.85103977,0.8106097,0.8024675,0.8544399,0.8806244,0.82471085,0.8132803,0.87170815,0.76610184,0.7992126,0.90636075,0.7548219,0.77152586,0.7736048,0.8129607,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
163,0.6117226,0.62725335,0.64736646,0.687978,0.66261363,0.72660035,0.7350912,0.723989,0.6947887,0.7610904,0.6826151,0.66082704,0.6468413,0.65113467,0.68199146,0.71233296,0.5105,0.667451,0.7419306,0.71192986,0.67291874,0.5850468,0.7096853,0.67485476,0.5914086,0.54743814,0.61381346,0.707263,0.5974105,0.5394445,0.61597544,0.6752737,0.67101,0.63115126,0.6401335,0.64624834,0.6720216,0.7414282,0.7249279,0.67110646,0.6093468,0.6326416,0.7662445,0.69843596,0.6068265,0.60258675,0.62171495,0.6470863,0.605433,0.5683362,0.604435,0.6314513,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
164,0.6746907,0.6589132,0.6793166,0.6988025,0.6779911,0.74924845,0.7330438,0.6942917,0.7302034,0.732161,0.737216,0.72127646,0.7023433,0.7004104,0.7158067,0.7330767,0.7752456,0.79564047,0.82587546,0.7373758,0.7424871,0.64961296,0.71953315,0.6600857,0.81261045,0.7167801,0.65810275,0.6432508,0.77417374,0.62299573,0.7815947,0.6493978,0.775316,0.71984327,0.7687562,0.7300552,0.72298837,0.765992,0.7334643,0.7063379,0.743483,0.78732836,0.7796456,0.69689983,0.75328493,0.71585315,0.6883672,0.7478344,0.681018,0.67805105,0.7268782,0.7084905,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
165,0.65607214,0.6460987,0.655253,0.6452142,0.6437606,0.66437775,0.67666197,0.663165,0.67397535,0.69583005,0.6671752,0.6614375,0.61601466,0.6719408,0.65030056,0.67642814,0.77474767,0.7759957,0.7918814,0.7141613,0.7204581,0.7923831,0.70918995,0.72196853,0.792922,0.78571445,0.803434,0.7303549,0.7762193,0.7488245,0.7317608,0.7866729,0.6963731,0.6799078,0.70706725,0.70381665,0.69292074,0.7670157,0.74496186,0.73808646,0.6872977,0.68199044,0.7561898,0.72190505,0.68226445,0.70648795,0.7178133,0.7158837,0.7205696,0.67248636,0.7071458,0.705682,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
166,0.51109767,0.50707144,0.5740433,0.5479473,0.5510978,0.5930263,0.61553186,0.48014933,0.47621277,0.5421587,0.61235374,0.5698253,0.56369424,0.5243151,0.59373283,0.5874479,0.509747,0.50657487,0.48284942,0.5226503,0.64506763,0.61448735,0.50047743,0.58587486,0.5665186,0.6076911,0.6366816,0.60447115,0.52502555,0.6426803,0.5219768,0.6434435,0.6591192,0.66605693,0.6588089,0.6266901,0.66701114,0.50635153,0.52774864,0.6134932,0.6673107,0.6572282,0.43395573,0.61061287,0.675306,0.37896144,0.5979396,0.6964823,0.42211258,0.38574728,0.42785048,0.46248075,0.536420422280729,0.2541427907697073,0.13179495121573487,0.3696763202725724,0.9319329059881041,0.9240509408487709,0.9161811392358873,0.9114515547014057,0.35555555555555557,0.35555555555555557,0.4222222222222222,0.5333333333333333,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
